timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595801129449,9,get balance,200,OK,Thread Group 1-22,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129499,7,create new client,200,OK,Thread Group 1-23,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,7,0,1
1595801129507,3,create new transaction,200,OK,Thread Group 1-23,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129510,9,get balance,200,OK,Thread Group 1-23,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129565,5,create new client,200,OK,Thread Group 1-24,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129570,3,create new transaction,200,OK,Thread Group 1-24,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129574,9,get balance,200,OK,Thread Group 1-24,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129626,5,create new client,200,OK,Thread Group 1-25,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129631,3,create new transaction,200,OK,Thread Group 1-25,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129634,10,get balance,200,OK,Thread Group 1-25,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801129677,6,create new client,200,OK,Thread Group 1-26,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129683,3,create new transaction,200,OK,Thread Group 1-26,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129686,9,get balance,200,OK,Thread Group 1-26,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129737,6,create new client,200,OK,Thread Group 1-27,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129743,3,create new transaction,200,OK,Thread Group 1-27,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129746,10,get balance,200,OK,Thread Group 1-27,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129800,7,create new client,200,OK,Thread Group 1-28,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,7,0,1
1595801129807,4,create new transaction,200,OK,Thread Group 1-28,text,true,,177,294,1,1,http://18.224.138.242/transaction,4,0,0
1595801129811,9,get balance,200,OK,Thread Group 1-28,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129859,6,create new client,200,OK,Thread Group 1-29,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129865,3,create new transaction,200,OK,Thread Group 1-29,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129868,10,get balance,200,OK,Thread Group 1-29,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801129931,6,create new client,200,OK,Thread Group 1-30,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129938,2,create new transaction,200,OK,Thread Group 1-30,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801129940,10,get balance,200,OK,Thread Group 1-30,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801129984,6,create new client,200,OK,Thread Group 1-31,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129990,3,create new transaction,200,OK,Thread Group 1-31,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129993,9,get balance,200,OK,Thread Group 1-31,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130041,6,create new client,200,OK,Thread Group 1-32,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130047,3,create new transaction,200,OK,Thread Group 1-32,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130050,9,get balance,200,OK,Thread Group 1-32,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130102,6,create new client,200,OK,Thread Group 1-33,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130108,3,create new transaction,200,OK,Thread Group 1-33,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130111,9,get balance,200,OK,Thread Group 1-33,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130159,5,create new client,200,OK,Thread Group 1-34,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801130165,2,create new transaction,200,OK,Thread Group 1-34,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130167,10,get balance,200,OK,Thread Group 1-34,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130227,6,create new client,200,OK,Thread Group 1-35,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130233,2,create new transaction,200,OK,Thread Group 1-35,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130236,9,get balance,200,OK,Thread Group 1-35,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130286,6,create new client,200,OK,Thread Group 1-36,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130292,3,create new transaction,200,OK,Thread Group 1-36,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130295,9,get balance,200,OK,Thread Group 1-36,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130345,5,create new client,200,OK,Thread Group 1-37,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801130351,2,create new transaction,200,OK,Thread Group 1-37,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130354,9,get balance,200,OK,Thread Group 1-37,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130397,6,create new client,200,OK,Thread Group 1-38,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130403,3,create new transaction,200,OK,Thread Group 1-38,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
